@
Linux 4.14.0-115.el7a.aarch64 (localhost.localdomain) 	2019年03月12日 	_aarch64_	(64 CPU)

01时06分04秒  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
01时10分42秒   15    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时10分42秒   16   31.37    0.00   20.59    0.00    0.00    0.98    0.00    0.00    0.00   47.06
01时10分42秒   17   30.39    0.00   21.57    0.00    0.00    0.98    0.00    0.00    0.00   47.06
01时10分42秒   18   21.88    0.00   20.83    0.00    0.00    1.04    0.00    0.00    0.00   56.25
01时10分42秒   19   34.62    0.00   14.42    0.00    0.00    0.96    0.00    0.00    0.00   50.00
01时10分42秒   20   33.00    0.00   16.00    0.00    0.00    5.00    0.00    0.00    0.00   46.00
01时10分42秒   21   32.69    0.00   19.23    0.00    0.00    1.92    0.00    0.00    0.00   46.15
01时10分42秒   22   27.08    0.00   18.75    0.00    0.00    1.04    0.00    0.00    0.00   53.12
01时10分42秒   23   36.46    0.00   12.50    0.00    0.00    0.00    0.00    0.00    0.00   51.04
01时10分42秒   24   30.69    0.00   14.85    0.00    0.00    3.96    0.00    0.00    0.00   50.50
01时10分42秒   25   33.00    0.00   15.00    0.00    0.00    0.00    0.00    0.00    0.00   52.00
01时10分42秒   26   25.25    0.00   22.22    0.00    0.00    1.01    0.00    0.00    0.00   51.52
01时10分42秒   27   28.00    0.00   21.00    0.00    0.00    0.00    0.00    0.00    0.00   51.00
01时10分42秒   28   30.69    0.00   17.82    0.00    0.00    0.00    0.00    0.00    0.00   51.49
01时10分42秒   29   24.73    0.00   19.35    0.00    0.00    0.00    0.00    0.00    0.00   55.91
01时10分42秒   30   27.17    0.00   16.30    0.00    0.00    0.00    0.00    0.00    0.00   56.52
01时10分42秒   31   26.47    0.00   19.61    0.00    0.00    0.00    0.00    0.00    0.00   53.92
01时10分42秒   32    6.32    0.00    1.05    0.00    0.00    0.00    0.00    0.00    0.00   92.63
01时10分42秒   33    1.09    0.00    2.17    0.00    0.00    0.00    0.00    0.00    0.00   96.74
01时10分42秒   34    4.17    0.00    3.12    0.00    0.00    0.00    0.00    0.00    0.00   92.71
01时10分42秒   35    3.23    0.00    2.15    0.00    0.00    0.00    0.00    0.00    0.00   94.62
01时10分42秒   36   30.69    0.00   18.81    0.00    0.00    1.98    0.00    0.00    0.00   48.51
01时10分42秒   37    5.38    0.00    3.23    0.00    0.00    2.15    0.00    0.00    0.00   89.25
01时10分42秒   38   19.79    0.00   21.88    0.00    0.00    2.08    0.00    0.00    0.00   56.25
01时10分42秒   39   14.29    0.00    4.08    0.00    0.00    2.04    0.00    0.00    0.00   79.59
01时10分42秒   40   10.38    0.00    6.60    0.00    0.00    0.00    0.00    0.00    0.00   83.02
01时10分42秒   41    4.90    0.00    8.82    0.00    0.00    0.00    0.00    0.00    0.00   86.27
01时10分42秒   42    7.92    0.00    4.95    0.00    0.00    0.00    0.00    0.00    0.00   87.13
01时10分42秒   43    9.80    0.00    3.92    0.00    0.00    0.00    0.00    0.00    0.00   86.27
01时10分42秒   44    6.00    0.00    5.00    0.00    0.00    0.00    0.00    0.00    0.00   89.00
01时10分42秒   45    9.90    0.00    1.98    0.00    0.00    0.00    0.00    0.00    0.00   88.12
01时10分42秒   46    5.21    0.00    2.08    0.00    0.00    0.00    0.00    0.00    0.00   92.71
01时10分42秒   47    5.26    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   94.74
01时10分42秒   48    1.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
01时10分42秒   49    1.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
01时10分42秒   50    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时10分42秒   51    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时10分42秒   52    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时10分42秒   53    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时10分42秒   54    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时10分42秒   55    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时10分42秒   56    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时10分42秒   57    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时10分42秒   58    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时10分42秒   59    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时10分42秒   60    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时10分42秒   61    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时10分42秒   62    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时10分42秒   63    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00

01时10分42秒  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
01时10分43秒  all    8.94    0.00    5.50    0.02    0.00    0.43    0.00    0.00    0.00   85.12
01时10分43秒    0    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时10分43秒    1    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时10分43秒    2    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时10分43秒    3    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时10分43秒    4    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时10分43秒    5    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时10分43秒    6    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时10分43秒    7    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时10分43秒    8    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时10分43秒    9    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时10分43秒   10    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时10分43秒   11    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时10分43秒   12    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时10分43秒   13    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时10分43秒   14    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时10分43秒   15    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时10分43秒   16   29.67    0.00   12.09    0.00    0.00    0.00    0.00    0.00    0.00   58.24
01时10分43秒   17   25.26    0.00   17.89    0.00    0.00    0.00    0.00    0.00    0.00   56.84
01时10分43秒   18   25.81    0.00   13.98    0.00    0.00    1.08    0.00    0.00    0.00   59.14
01时10分43秒   19   25.84    0.00   14.61    0.00    0.00    0.00    0.00    0.00    0.00   59.55
01时10分43秒   20   24.49    0.00   21.43    0.00    0.00    1.02    0.00    0.00    0.00   53.06
01时10分43秒   21   25.51    0.00   18.37    0.00    0.00    3.06    0.00    0.00    0.00   53.06
01时10分43秒   22   26.00    0.00   21.00    0.00    0.00    1.00    0.00    0.00    0.00   52.00
01时10分43秒   23   34.95    0.00   16.50    0.00    0.00    2.91    0.00    0.00    0.00   45.63
01时10分43秒   24   28.12    0.00   18.75    0.00    0.00    0.00    0.00    0.00    0.00   53.12
01时10分43秒   25   27.00    0.00   20.00    0.00    0.00    1.00    0.00    0.00    0.00   52.00
01时10分43秒   26   28.09    0.00   11.24    0.00    0.00    0.00    0.00    0.00    0.00   60.67
01时10分43秒   27   29.13    0.00   17.48    0.00    0.00    0.00    0.00    0.00    0.00   53.40
01时10分43秒   28   24.49    0.00   17.35    0.00    0.00    1.02    0.00    0.00    0.00   57.14
01时10分43秒   29   31.58    0.00   11.58    0.00    0.00    1.05    0.00    0.00    0.00   55.79
01时10分43秒   30   22.22    0.00   15.56    0.00    0.00    2.22    0.00    0.00    0.00   60.00
01时10分43秒   31   32.04    0.00   15.53    0.97    0.00    2.91    0.00    0.00    0.00   48.54
01时10分43秒   32    4.30    0.00    2.15    0.00    0.00    0.00    0.00    0.00    0.00   93.55
01时10分43秒   33    3.23    0.00    2.15    0.00    0.00    0.00    0.00    0.00    0.00   94.62
01时10分43秒   34    4.26    0.00    3.19    0.00    0.00    0.00    0.00    0.00    0.00   92.55
01时10分43秒   35    4.21    0.00    3.16    0.00    0.00    0.00    0.00    0.00    0.00   92.63
01时10分43秒   36   27.08    0.00   20.83    0.00    0.00    3.12    0.00    0.00    0.00   48.96
01时10分43秒   37   12.00    0.00    7.00    0.00    0.00    1.00    0.00    0.00    0.00   80.00
01时10分43秒   38   11.88    0.00    4.95    0.00    0.00    1.98    0.00    0.00    0.00   81.19
01时10分43秒   39   24.74    0.00   12.37    0.00    0.00    4.12    0.00    0.00    0.00   58.76
01时10分43秒   40    8.00    0.00    5.00    0.00    0.00    0.00    0.00    0.00    0.00   87.00
01时10分43秒   41    4.90    0.00    7.84    0.00    0.00    0.00    0.00    0.00    0.00   87.25
01时10分43秒   42    4.95    0.00    8.91    0.00    0.00    0.00    0.00    0.00    0.00   86.14
01时10分43秒   43   10.68    0.00    4.85    0.00    0.00    0.00    0.00    0.00    0.00   84.47
01时10分43秒   44    7.29    0.00    2.08    0.00    0.00    0.00    0.00    0.00    0.00   90.62
01时10分43秒   45    4.26    0.00    1.06    0.00    0.00    0.00    0.00    0.00    0.00   94.68
01时10分43秒   46    2.08    0.00    5.21    0.00    0.00    0.00    0.00    0.00    0.00   92.71
01时10分43秒   47    7.14    0.00    2.04    0.00    0.00    0.00    0.00    0.00    0.00   90.82
01时10分43秒   48    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时10分43秒   49    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时10分43秒   50    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时10分43秒   51    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时10分43秒   52    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时10分43秒   53    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时10分43秒   54    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时10分43秒   55    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时10分43秒   56    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时10分43秒   57    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时10分43秒   58    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时10分43秒   59    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时10分43秒   60    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时10分43秒   61    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时10分43秒   62    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时10分43秒   63    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00

01时10分43秒  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
01时10分44秒  all    8.99    0.00    5.54    0.08    0.00    0.35    0.00    0.00    0.00   85.04
01时10分44秒    0    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时10分44秒    1    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时10分44秒    2    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时10分44秒    3    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时10分44秒    4    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时10分44秒    5    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时10分44秒    6    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时10分44秒    7    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时10分44秒    8    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时10分44秒    9    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时10分44秒   10    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时10分44秒   11    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时10分44秒   12    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时10分44秒   13    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时10分44秒   14    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时10分44秒   15    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时10分44秒   16   22.58    0.00   17.20    0.00    0.00    2.15    0.00    0.00    0.00   58.06
01时10分44秒   17   32.00    0.00   13.00    0.00    0.00    0.00    0.00    0.00    0.00   55.00
01时10分44秒   18   27.78    0.00   11.11    0.00    0.00    1.11    0.00    0.00    0.00   60.00
01时10分44秒   19   30.30    0.00   13.13    0.00    0.00    0.00    0.00    0.00    0.00   56.57
01时10分44秒   20   25.26    0.00   16.84    0.00    0.00    1.05    0.00    0.00    0.00   56.84
01时10分44秒   21   33.33    0.00   14.29    0.00    0.00    1.90    0.00    0.00    0.00   50.48
01时10分44秒   22   34.38    0.00    9.38    0.00    0.00    0.00    0.00    0.00    0.00   56.25
01时10分44秒   23   24.75    0.00   20.79    0.00    0.00    0.99    0.00    0.00    0.00   53.47
01时10分44秒   24   24.73    0.00   17.20    0.00    0.00    0.00    0.00    0.00    0.00   58.06
01时10分44秒   25   25.00    0.00   21.88    0.00    0.00    4.17    0.00    0.00    0.00   48.96
01时10分44秒   26   26.53    0.00   15.31    0.00    0.00    4.08    0.00    0.00    0.00   54.08
01时10分44秒   27   27.84    0.00   19.59    0.00    0.00    0.00    0.00    0.00    0.00   52.58
01时10分44秒   28   23.86    0.00   12.50    0.00    0.00    0.00    0.00    0.00    0.00   63.64
01时10分44秒   29   33.01    0.00   12.62    0.00    0.00    1.94    0.00    0.00    0.00   52.43
01时10分44秒   30   21.88    0.00   19.79    0.00    0.00    0.00    0.00    0.00    0.00   58.33
01时10分44秒   31   24.75    0.00   19.80    4.95    0.00    0.00    0.00    0.00    0.00   50.50
01时10分44秒   32    2.17    0.00    2.17    0.00    0.00    0.00    0.00    0.00    0.00   95.65
01时10分44秒   33    3.09    0.00    5.15    0.00    0.00    0.00    0.00    0.00    0.00   91.75
01时10分44秒   34    2.13    0.00    3.19    0.00    0.00    0.00    0.00    0.00    0.00   94.68
01时10分44秒   35    3.30    0.00    1.10    0.00    0.00    0.00    0.00    0.00    0.00   95.60
01时10分44秒   36   21.65    0.00   17.53    0.00    0.00    2.06    0.00    0.00    0.00   58.76
01时10分44秒   37   14.00    0.00   15.00    0.00    0.00    2.00    0.00    0.00    0.00   69.00
01时10分44秒   38    5.94    0.00    3.96    0.00    0.00    0.00    0.00    0.00    0.00   90.10
01时10分44秒   39   22.77    0.00   15.84    0.00    0.00    0.99    0.00    0.00    0.00   60.40
01时10分44秒   40    5.15    0.00    4.12    0.00    0.00    0.00    0.00    0.00    0.00   90.72
01时10分44秒   41   10.00    0.00    3.00    0.00    0.00    0.00    0.00    0.00    0.00   87.00
01时10分44秒   42   12.50    0.00    2.88    0.00    0.00    0.00    0.00    0.00    0.00   84.62
01时10分44秒   43    8.82    0.00    4.90    0.00    0.00    0.00    0.00    0.00    0.00   86.27
01时10分44秒   44    7.92    0.00    3.96    0.00    0.00    0.00    0.00    0.00    0.00   88.12
01时10分44秒   45    7.55    0.00    9.43    0.00    0.00    0.00    0.00    0.00    0.00   83.02
01时10分44秒   46    6.93    0.00    5.94    0.00    0.00    0.00    0.00    0.00    0.00   87.13
01时10分44秒   47    6.93    0.00    5.94    0.00    0.00    0.00    0.00    0.00    0.00   87.13
01时10分44秒   48    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时10分44秒   49    1.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
01时10分44秒   50    1.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
01时10分44秒   51    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
